,时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,count
2325,2016-01-05 21:00:00,1260.225112915036,3857.75305175781,46.018981933593714,53.90555667877194,12.643518209457367,5585.035461425778,5398.297790527342,24.163237094879122,957.0967407226532,256.0242996215818,118.3993377685544,False
2326,2016-01-05 22:00:00,1262.722152709958,3874.1735229492156,44.711575508117626,52.89907455444334,11.310184955596881,5653.5449829101535,5647.392333984372,24.158911705017058,985.3250122070277,254.05554580688445,117.75396156311001,False
2327,2016-01-05 23:00:00,1272.531814575193,3902.44464111328,47.450000286102245,55.562036514282205,15.99074196815488,5627.813720703122,5716.569396972655,24.159070968627898,1025.556472778317,253.9340209960936,118.518199920654,False
2328,2016-01-06 00:00:00,1258.2478942871069,3901.2540893554656,42.74027824401853,50.78379631042478,10.916666984558082,5718.569580078122,5433.319274902341,24.146417140960654,1007.5694427490207,176.1423625946043,116.6425132751462,False
2329,2016-01-06 01:00:00,1277.6645660400372,3892.447753906248,45.47314882278439,54.21990537643429,15.824074268341038,5603.431091308593,5500.3523559570285,24.16019344329833,1016.3796386718719,255.18750381469707,119.76433372497529,False
2330,2016-01-06 02:00:00,1279.0448303222631,3911.8212280273433,48.03009319305411,51.64259290695188,59.773148298263436,5651.497863769531,5842.704040527341,24.14930295944211,998.581008911132,255.98611068725566,122.290214538574,False
2331,2016-01-06 03:00:00,1270.0080718994134,3843.4513549804683,56.27870273590087,55.856943130493136,20.282408237457247,5519.831787109372,5705.7683715820285,24.14641714096067,1014.872238159176,255.5798645019529,118.3526802062986,False
2332,2016-01-06 04:00:00,1271.5352783203098,3857.0155639648406,45.99027729034421,51.290278911590526,44.96296358108511,5550.065917968747,5682.55480957031,24.15715169906613,1024.6601867675752,254.48958587646462,118.55529212951627,False
2333,2016-01-06 05:00:00,1275.7806091308548,3920.017944335935,45.48657274246212,54.647223472595165,24.69444537162779,5609.795410156246,5755.554687499996,24.163076877593962,1035.9199066162093,253.1041603088377,122.69685173034631,False
2334,2016-01-06 06:00:00,1262.7094726562461,3896.3512573242156,47.70370388031002,49.778703689575174,41.62962728738782,5673.355712890622,5331.4151000976535,24.15330457687376,984.6782379150383,254.9062385559079,119.7689590454097,False
2335,2016-01-06 07:00:00,1259.9383697509745,3871.574035644529,52.788890838623026,52.524538040161104,4.89814895391464,5592.176025390622,5374.439208984373,24.15426540374754,961.705551147458,256.3020744323729,119.570768356323,False
2336,2016-01-06 08:00:00,1259.7628936767549,3882.159118652342,52.603240966796854,52.43888950347892,7.856482028961171,5639.712890624997,5624.107910156247,24.14177179336545,968.585647583006,255.59027481079067,118.7965087890622,False
2337,2016-01-06 09:00:00,1255.5074157714819,3882.277160644529,53.48564815521237,53.626389503479,7.5925920605659165,5644.540771484375,5507.272399902341,24.17124652862546,966.6249999999981,220.2604122161864,117.66795730590788,False
2338,2016-01-06 10:00:00,1258.8340759277314,3897.798339843747,52.30972194671628,52.535185337066615,8.995369911193839,5648.268554687499,5615.3294067382785,24.13776826858518,966.202301025388,254.85068511962868,120.6154079437252,False
2339,2016-01-06 11:00:00,1257.7047271728502,3770.078918457029,55.03981685638411,55.381481170654176,43.9999985694885,5466.0159301757785,5561.787597656247,24.14625740051268,993.6972198486301,255.5902709960935,112.87699127197229,False
2340,2016-01-06 12:00:00,1244.1115112304649,3860.186279296872,55.20972156524656,56.013424873351966,11.083332955837223,5598.4412231445285,5650.505371093747,23.12006711959837,990.1425781249969,255.8611145019528,118.207315444946,False
2341,2016-01-06 13:00:00,1262.6807098388642,3859.670288085935,45.259260177612255,46.112038135528536,14.893517851829507,5664.7808227539035,5499.131958007812,24.134405136108388,1009.5555572509732,255.0798530578612,119.21063232421851,False
2342,2016-01-06 14:00:00,1257.184463500975,3883.128051757809,47.266666412353466,53.23796272277831,31.36573964357369,5686.6770629882785,5526.298583984372,24.15362739562985,979.6264038085899,256.16319274902327,120.182994842529,False
2343,2016-01-06 15:00:00,1253.9379882812484,3884.992431640623,47.45601654052732,56.72222423553459,5.393519073724736,5652.0437622070285,5659.7056274414035,24.16419696807857,1024.6550598144506,257.1597175598143,119.60068511962872,False
2344,2016-01-06 16:00:00,1247.176589965818,3872.5101928710906,43.10092592239377,51.2490744590759,8.847222924232469,5662.135986328122,5798.059020996093,24.139050006866423,1111.112014770506,133.9895839691159,116.1785717010497,False
2345,2016-01-06 17:00:00,1265.095016479491,3939.2460937499977,41.80972099304198,48.81944465637205,18.749999046325666,5774.2713012695285,5860.257019042968,24.14738035202023,963.956481933591,252.87847518920867,121.9991188049313,False
2346,2016-01-06 18:00:00,1260.703964233397,3971.034606933592,42.7569427490234,49.413427352905245,44.652779281139296,5791.7319946289035,5702.402526855466,24.14081144332883,990.687499999999,262.9548568725584,123.45703887939408,False
2347,2016-01-06 19:00:00,1252.493453979491,3984.537963867185,40.71250057220455,47.63889074325561,6.800925910472863,5670.677917480466,5691.124450683593,24.158109664916967,958.201843261717,254.53819656372048,124.5754337310788,False
2348,2016-01-06 20:00:00,1262.953140258786,4006.0482177734343,43.84120512008664,50.462499141693094,55.44444632530193,5329.5598754882785,5705.45959472656,24.151543140411352,960.992614746092,254.25694656372048,125.19740486144987,False
2349,2016-01-06 21:00:00,1266.158660888669,3928.9373168945294,47.333333492279,52.96435213088984,9.874999880790677,5302.235839843745,5644.463989257809,24.152183532714826,975.4250030517552,254.4999923706052,120.58123779296852,False
2350,2016-01-06 22:00:00,1267.591125488278,3884.2177124023406,47.646759510040255,53.08287143707272,7.662035942077613,5426.9009399414035,5570.983886718747,24.15042257308957,982.9620208740199,254.92361068725566,118.3567619323728,False
2351,2016-01-06 23:00:00,1268.5602874755832,3891.287353515623,44.22963142395016,50.09490728378292,6.0324069261550735,5474.030456542967,5653.513610839843,24.153306007385222,997.2620086669881,254.87152862548803,119.04279708862288,False
2352,2016-01-07 00:00:00,1271.276367187497,3864.1151733398406,44.03425884246824,50.021759510040276,5.365741014480578,5395.882690429687,5612.302856445312,24.148340225219698,986.6593017578099,255.0729217529295,118.74048423767071,False
2353,2016-01-07 01:00:00,1270.0625457763638,3894.331420898435,46.32592678070065,51.78194522857664,4.800926029682157,5454.111022949217,5592.398620605468,24.1544256210327,1017.204635620115,255.24304962158192,119.5391063690181,False
2354,2016-01-07 02:00:00,1271.6580352783174,3856.224609374997,47.36805438995359,50.41157484054563,31.76388862729071,5407.456787109372,5502.70129394531,24.1561913490295,1018.279144287108,253.2812576293942,118.357789993286,False
2355,2016-01-07 03:00:00,1252.8485412597645,3907.142272949217,51.29490661621091,51.5888886451721,14.458333790302254,5476.419921874998,5632.476745605468,24.145616531372053,1002.5583496093731,256.46180725097616,120.817651748657,False
2356,2016-01-07 04:00:00,1251.770706176755,3872.083862304685,51.23101758956904,50.94073915481557,46.4583337306976,5467.1619262695285,5408.359741210937,24.149623394012426,1031.255111694333,255.24304962158192,118.06392669677707,False
2357,2016-01-07 05:00:00,1260.8122711181607,3919.9856567382794,48.62314939498899,48.71944475173947,22.19444513320919,5518.999877929685,5479.163146972655,24.14946222305295,1006.240280151364,255.65624237060527,121.0254383087156,False
2358,2016-01-07 06:00:00,1250.120590209958,3851.2064208984343,49.45833444595336,49.67036962509153,57.736112117767284,5412.3474731445285,5598.647155761716,24.144975662231413,1014.88748168945,256.94096755981417,117.4680004119869,False
2359,2016-01-07 07:00:00,1254.253067016599,3939.2782592773406,48.700000286102274,49.01620244979856,29.263888359069792,5577.579467773437,5729.365356445312,24.157950878143282,1021.930557250974,256.0069389343259,121.9206409454342,False
2360,2016-01-07 08:00:00,1265.627304077146,3902.059631347655,50.06527948379514,49.88333272933958,21.287038087844824,5475.676635742185,5643.453979492185,24.147697925567602,979.3004913330052,256.9999923706052,119.5530586242672,False
2361,2016-01-07 09:00:00,1256.915359497067,3903.913879394528,51.76620340347287,50.918981075286844,34.47685241699217,5484.3154907226535,5601.710510253903,24.149302005767797,978.1800689697232,256.4583282470701,120.61288452148409,False
2362,2016-01-07 10:00:00,1262.353652954099,3938.34436035156,52.4708337783813,53.164352416992095,25.23148167133328,5572.974060058591,5539.172058105465,24.152827262878386,978.562042236326,258.23957824707,122.96035003662071,False
2363,2016-01-07 11:00:00,1257.81196594238,3909.530761718748,51.86018466949457,53.291667938232315,25.01851892471311,5505.109741210937,5558.498657226562,24.14705896377562,986.623626708982,256.7430496215818,121.58261299133258,False
2364,2016-01-07 12:00:00,1261.8615875244107,3923.451965332029,49.673147201538065,50.36157274246214,53.87962841987606,5553.5384521484375,5527.691040039062,24.1608324050903,1023.437942504879,256.510414123535,124.4277267456052,False
2365,2016-01-07 13:00:00,1262.1887969970685,3915.037658691404,51.955089569091776,52.04814863204953,15.24536919593808,5495.261108398437,5478.171142578123,24.154264926910376,976.153244018552,255.45833206176738,122.4743595123288,False
2366,2016-01-07 14:00:00,1267.522994995114,3895.339111328123,51.555555343627894,51.916203498840325,16.04166722297666,5503.776367187497,5435.301879882813,24.154267311096163,987.952789306637,255.47916412353496,120.2802772521969,False
2367,2016-01-07 15:00:00,1267.318511962887,3902.321350097653,49.02499961853025,49.216665744781466,20.29166722297666,5532.870544433593,5460.01037597656,24.14881992340085,977.507873535154,256.4305572509764,122.608526229858,False
2368,2016-01-07 16:00:00,1251.1075439453114,4014.640075683592,50.423611164092996,50.4365744590759,46.60184979438775,5700.211486816405,5688.494079589844,24.144176483154254,987.046279907223,116.55555248260471,125.8608398437497,False
2369,2016-01-07 17:00:00,1262.038650512692,3953.6384277343736,47.5791673660278,47.94305419921872,17.38888919353482,5555.609802246093,5494.008178710937,24.146578311920127,981.2967681884738,201.6944379806516,122.54086303710908,False
2370,2016-01-07 18:00:00,1255.1799621582006,3949.419250488279,52.98009395599354,52.85509300231925,72.1620382070541,5544.47314453125,5527.948730468747,24.164838790893523,1025.617599487302,157.9895820617674,121.77253341674768,False
2371,2016-01-07 19:00:00,1250.870971679684,3985.8811035156236,49.26666784286496,49.444446086883524,20.42129683494566,5594.250366210937,5519.842956542966,24.146258831024127,1013.965713500974,209.78819084167458,123.3640060424802,False
2372,2016-01-07 20:00:00,1264.8218536376928,3960.276855468748,48.8898158073425,48.394906997680636,24.074072837829572,5533.032348632812,5643.234069824218,24.168362617492647,979.2393341064419,256.90277481079073,124.07802391052219,False
2373,2016-01-07 21:00:00,1263.689285278318,3950.4957885742174,50.841204643249476,50.37453746795652,19.004630088806127,5533.948547363278,5650.985534667966,24.160676479339575,977.8490753173801,261.0520782470701,121.91412162780729,False
2374,2016-01-07 22:00:00,1264.808807373044,3910.0526733398406,49.125925540924044,53.106017112731855,38.87500047683704,5496.7581176757785,5730.557922363278,24.167401313781696,979.336105346676,262.0694427490231,120.1111316680905,False
2375,2016-01-07 23:00:00,1263.716735839841,3839.0128173828107,43.74398088455197,51.34166717529294,21.041665792465178,5399.931335449217,5507.84808349609,24.144495964050268,982.198150634763,260.6388893127439,117.2429981231686,False
2376,2016-01-08 00:00:00,1255.943527221677,3822.207031249997,44.38796091079709,51.636112213134744,17.865740776061987,5406.957763671872,5441.306518554684,24.14257335662839,977.3041687011699,260.7951393127439,114.69550132751431,False
2377,2016-01-08 01:00:00,1260.907150268552,3905.729187011717,49.276388168334954,49.223610401153536,25.430554866790747,5350.648803710935,5653.0249633789035,24.14625978469847,974.442123413084,261.4513931274412,120.33779525756809,False
2378,2016-01-08 02:00:00,1265.963684082029,3827.833190917967,52.777314662933186,52.071759223937896,79.45833444595311,5402.668945312498,5421.778198242187,24.15506601333615,1009.743988037106,260.70833969116194,117.1675128936763,False
2379,2016-01-08 03:00:00,1266.366989135741,3838.567260742185,53.25972318649286,52.35694503784176,23.63889050483701,5463.651489257812,5498.37481689453,24.155066967010473,1003.979156494138,262.7361106872557,119.5893440246579,False
2380,2016-01-08 04:00:00,1254.8535614013651,3790.641174316404,52.98981285095213,52.53888845443723,55.01851892471311,5614.043579101562,5431.549316406248,24.14994430541989,1020.4842834472618,261.70485687255854,115.40630531311001,False
2381,2016-01-08 05:00:00,1246.0453338623026,3858.842651367185,51.41944551467893,51.74768781661985,18.24999999999996,5767.928161621091,5794.780151367183,24.151062011718732,981.373168945309,260.28819274902315,118.1842060089109,False
2382,2016-01-08 06:00:00,1249.916656494137,3852.1658935546857,49.208333015441866,52.82963132858274,52.66666698455804,5662.329956054687,5636.500976562497,24.155068397521948,981.907867431638,259.67708587646456,118.77325248718229,False
2383,2016-01-08 07:00:00,1241.5359344482392,3790.521789550779,43.26481628417966,52.59398126602169,18.351851940155,5343.0557250976535,5601.794128417965,24.1549067497253,1001.9573974609351,259.00347518920887,115.01566886901821,False
2384,2016-01-08 08:00:00,1255.165115356443,3814.401000976561,44.88564777374264,54.679166793823136,16.03240680694577,5389.521728515624,5740.236999511718,24.15442705154416,983.3083190917939,259.8854141235349,117.0663146972652,False
2385,2016-01-08 09:00:00,1262.148361206052,3890.060058593748,42.588425636291475,52.174537658691385,34.560185670852555,5480.123535156247,5478.253845214842,24.15506553649899,985.3453674316372,259.3055496215818,122.65676498413049,False
2386,2016-01-08 10:00:00,1243.920394897458,3835.77600097656,53.68426132202146,53.82268524169919,25.837963700294388,5384.191223144529,5533.910095214841,24.155229091644273,994.552780151364,259.0451393127439,118.70592498779268,False
2387,2016-01-08 11:00:00,1252.969894409178,3804.248718261717,49.48101854324338,50.17870283126829,20.22222304344175,5381.757324218747,5568.991577148437,24.13760709762569,1002.782379150388,257.9513854980466,118.3943767547604,False
2388,2016-01-08 12:00:00,1261.1661071777307,3845.6083374023415,53.064351081848116,52.95925998687742,40.180555343627866,5428.910156249995,5549.768005371093,24.15554857254025,1031.519912719724,248.74999999999991,122.22049522399878,False
2389,2016-01-08 13:00:00,1257.9069671630818,3873.27044677734,51.59953689575193,52.05740737915036,14.38425898551939,5474.485473632812,5534.316772460935,24.160034179687468,971.844909667966,260.5868072509764,122.67313003539991,False
2390,2016-01-08 14:00:00,1257.866287231443,3836.213745117185,50.57036876678466,50.97083282470701,24.666665792465192,5410.728942871092,5469.515991210937,24.16563940048215,996.717132568356,260.809028625488,120.0526523590084,False
2391,2016-01-08 15:00:00,1255.4244079589819,3914.3626708984343,51.82175922393797,51.55601978301999,15.129630088806119,5538.747497558593,5571.307800292966,24.14577579498287,978.6027832031231,260.0486106872557,123.37943267822232,False
2392,2016-01-08 16:00:00,1265.831069946286,3863.766662597655,50.018056392669656,50.00648260116575,21.55555367469785,5437.660034179687,5403.752441406247,24.143534660339327,979.1120300292939,260.2152824401853,120.36512947082487,False
2393,2016-01-08 17:00:00,1271.930679321286,3858.76135253906,52.819444656371935,52.27499914169311,20.157406806945783,5410.025024414062,5494.423522949217,24.14273214340207,990.942123413083,260.9305534362791,119.66276168823212,False
2394,2016-01-08 18:00:00,1272.698928833006,3841.5597534179656,51.549074172973604,50.98009157180783,57.07407164573658,5414.417907714842,5507.598510742187,24.157309532165517,1002.186584472654,261.6597175598143,120.0475635528562,False
2395,2016-01-08 19:00:00,1267.9870605468739,3860.961303710934,49.12129497528074,48.87453746795652,23.41203689575192,5466.461425781248,5662.566284179685,24.158432006835923,1012.066207885739,261.41319274902327,122.66164207458469,False
2396,2016-01-08 20:00:00,1251.417892456052,3921.43322753906,54.03055477142329,53.36666584014882,32.30092597007743,5493.781616210935,5737.525268554684,24.161956310272178,985.0194549560507,261.13888549804653,123.73986053466759,False
2397,2016-01-08 21:00:00,1256.1484680175772,3895.3175659179656,50.756019592285135,50.54722166061399,14.9722212553024,5458.6616821289035,5746.362976074218,24.1328020095825,1011.3379669189419,251.6493034362791,121.8658390045163,False
2398,2016-01-08 22:00:00,1245.831146240233,3782.832702636717,52.70462894439692,52.541203498840225,56.689813613891566,5379.573974609373,5555.456542968747,24.18037700653073,1041.75093078613,197.9201393127439,114.50942993164041,False
2399,2016-01-08 23:00:00,1252.4532165527314,3808.400268554686,50.8129639625549,50.41435194015501,16.148149967193582,5647.1734008789035,5540.498413085937,24.159392833709692,1035.1713104248008,209.48611068725566,118.44939231872529,False
2400,2016-01-09 00:00:00,1247.5321502685522,3795.244934082029,53.86666584014886,53.54074001312247,15.768518924713108,5599.662963867187,5631.1860961914035,24.160032749176,1033.6587829589819,215.9548587799071,115.9422073364255,False
2401,2016-01-09 01:00:00,1268.0697326660131,3819.401794433592,49.65138959884643,49.03101825714109,42.13888883590696,5677.966796874997,5670.222167968749,24.15234422683713,1051.1060028076151,205.47222232818578,119.60171699523899,False
2402,2016-01-09 02:00:00,1256.20176696777,3828.1254272460938,51.75231456756589,51.12963008880613,14.217593193054169,5700.667663574218,5450.530212402341,24.15762901306148,986.572677612302,263.47917556762667,121.70561027526821,False
2403,2016-01-09 03:00:00,1250.2169342040988,3783.637634277342,52.60786962509144,52.36759185791009,16.37500107288357,5620.597412109371,5524.722412109372,24.135687828063933,1066.378723144529,212.18750381469695,117.1283187866208,False
2404,2016-01-09 04:00:00,1244.0148162841786,3813.578796386717,51.05601739883421,50.38935184478756,52.60648226737965,5678.231750488278,5484.635742187495,24.1521849632263,1010.1921081542939,262.43749999999994,119.0119609832761,False
2405,2016-01-09 05:00:00,1245.7862243652319,3824.1325073242156,50.78333330154417,50.21620368957516,28.20833313465116,5711.5068969726535,5411.7371215820285,24.16483831405637,997.4453735351531,261.7604141235349,120.25606918334931,False
2406,2016-01-09 06:00:00,1248.635284423826,3822.60900878906,52.08750104904171,50.938425540924044,21.23148298263547,5685.933776855468,5711.839355468747,24.160512447357164,1004.4273071289031,262.2951469421384,120.23539543151828,False
2407,2016-01-09 07:00:00,1249.412704467771,3804.4539794921857,50.65926027297971,49.987035751342745,22.37962889671324,5630.115234374997,5329.5730590820285,24.153466224670378,993.065750122066,261.680553436279,119.25038719177208,False
2408,2016-01-09 08:00:00,1250.0815887451142,3786.57678222656,49.431017875671365,48.53101968765258,30.810184478759737,5637.0415649414035,5533.541931152343,24.15442848205564,1076.14122009277,149.090281486511,117.1824817657468,False
2409,2016-01-09 09:00:00,1262.3391418457022,3885.333190917967,45.9361100196838,45.149535179138155,23.736112356185888,5591.356689453122,5727.0178833007785,24.15667152404782,997.2111206054673,212.01389122009252,122.84828186035128,False
2410,2016-01-09 10:00:00,1261.138946533201,3930.019042968748,49.73611021041865,49.23981571197507,28.88426041603081,5366.293212890624,5461.685424804687,24.156027793884263,987.968048095701,233.67361545562733,124.26897048950171,False
2411,2016-01-09 11:00:00,1249.819152832029,3975.6837768554656,44.31250190734861,44.35092735290525,15.05555510520932,5575.5474243164035,5621.758728027343,24.143534183502172,901.7453689575174,259.55208587646456,128.7003459930418,False
2412,2016-01-09 12:00:00,1257.3743591308569,3898.7478637695312,50.93888807296751,50.76111125946043,14.41203689575192,5421.587646484372,5773.4707641601535,24.15843200683591,1001.0814819335907,230.0312480926511,124.24557113647431,False
2413,2016-01-09 13:00:00,1266.801559448238,3930.0657348632794,49.63148212432855,49.154166698455704,11.574074149131752,5463.42639160156,5759.155883789062,24.17316961288449,971.5291748046848,254.87151718139626,124.73038482665991,False
2414,2016-01-09 14:00:00,1268.819641113279,3840.3741455078093,52.49351978301999,51.51851701736447,14.407407641410801,5348.393310546873,5526.839538574218,24.13776731491086,988.7777862548801,254.0000076293943,119.4566478729245,False
2415,2016-01-09 15:00:00,1275.111190795895,3882.770141601559,50.199073791503885,50.33472156524656,50.09259343147264,5390.709228515622,5621.76086425781,18.704766154289203,979.4583435058572,253.91319274902318,1004.7040042877196,False
2416,2016-01-09 16:00:00,1276.8450164794901,3889.070922851561,52.16620254516598,51.43518638610837,12.20370304584501,5428.6624145507785,5738.29376220703,24.16628122329709,990.6315002441389,255.19443893432592,121.88589096069309,False
2417,2016-01-09 17:00:00,1282.838500976559,3836.533569335936,52.19629669189451,51.56389045715329,13.662037134170498,5316.114990234374,5752.7501220703125,24.1699647903442,1041.211105346677,228.76389312744118,119.0594882965085,False
2418,2016-01-09 18:00:00,1274.0280303955049,3850.056701660154,50.72824001312253,49.923609256744356,59.72685146331778,5461.7725219726535,5619.0676879882785,24.164199352264372,993.5953979492149,259.17708969116194,121.6962013244625,False
2419,2016-01-09 19:00:00,1254.742767333981,3879.2008666992156,54.252777099609354,53.91435146331784,11.560185849666587,5710.5454711914035,5622.25939941406,24.143855571746787,998.5402984619119,258.7847251892087,122.22298049926731,False
2420,2016-01-09 20:00:00,1255.3971099853475,3875.8644409179656,49.79444313049314,49.199537277221644,44.36574006080616,5643.448364257812,5593.427429199216,24.149299621582013,1000.2666625976519,259.4132003784178,122.04166412353491,False
2421,2016-01-09 21:00:00,1236.6667633056618,3890.966064453123,52.44120311737055,52.08379650115963,9.523148000240301,5317.525634765624,5687.9278564453125,24.15891456604001,959.9893493652313,270.7951354980466,122.7665691375729,False
2422,2016-01-09 22:00:00,1242.8428955078098,3854.0450439453093,52.70370340347287,52.212037563323925,70.42129570245734,5404.953613281248,5598.433898925778,24.16227817535398,987.153244018553,259.3055534362791,120.42417526245079,False
2423,2016-01-09 23:00:00,1242.529373168942,3865.421752929686,50.76388740539549,50.77963018417356,16.45833396911619,5449.486022949218,5695.378845214837,24.16131544113156,1014.9435119628893,257.45138931274397,121.1336231231686,False
2424,2016-01-10 00:00:00,1245.527359008785,3874.6788940429683,51.130555152893045,50.69536924362179,10.981481313705421,5454.893310546873,5416.133728027342,24.145777702331515,983.104629516598,258.9409713745115,121.601753234863,False
2425,2016-01-10 01:00:00,1240.921279907224,3840.953430175779,53.056944847106855,52.56157302856437,6.805554866790758,5392.807861328122,5504.635009765622,24.16083335876462,977.3245239257781,257.2847251892087,118.2909774780271,False
2426,2016-01-10 02:00:00,1241.741577148434,3854.527343749997,52.30972003936765,51.65416717529294,48.671294689178374,5436.229431152341,5547.350524902343,24.13472414016721,974.4472198486301,257.78471755981417,120.07334136962861,False
2427,2016-01-10 03:00:00,1247.380691528319,3877.75811767578,48.69120359420773,48.610185623168924,24.046297311782823,5486.328124999998,5532.6599731445285,24.153785705566374,975.007415771482,256.204853057861,124.71452903747529,False
2428,2016-01-10 04:00:00,1240.8801574707002,3853.3703613281236,51.29675865173338,51.20694446563718,20.05092477798458,5363.063781738279,5354.022399902342,24.147058010101286,979.3106536865199,257.84374237060524,120.81748580932579,False
2429,2016-01-10 05:00:00,1247.50337219238,3888.9539794921834,52.428701400756815,51.987037658691385,18.70833301544186,5418.344116210937,5324.038574218748,24.160994052886934,976.188888549802,257.06943511962857,122.0466594696041,False
2430,2016-01-10 06:00:00,1255.0432739257785,3879.253906249998,49.3555564880371,48.96342611312864,20.76388883590695,5477.075134277342,5475.556640624998,24.151383876800498,974.106018066404,257.4930572509764,122.15312576293921,False
2431,2016-01-10 07:00:00,1257.32078552246,3926.918029785153,50.375925540924044,50.127777576446505,26.648149013519248,5524.440185546872,5693.4258422851535,24.131999969482393,975.0888977050747,258.0034675598144,123.8570957183835,False
2432,2016-01-10 08:00:00,1266.214035034178,3958.47424316406,49.534258365631075,49.05648088455197,25.10647988319394,5550.83087158203,5579.4136352539035,24.138089179992644,979.0814971923801,256.6701354980466,126.09202194213829,False
2433,2016-01-10 09:00:00,1263.3227996826129,3937.5429687499986,47.10601854324339,46.83888959884641,22.45370411872861,5489.654663085937,5571.716308593747,24.15586853027341,911.90507507324,257.1423606872555,124.65886688232392,False
2434,2016-01-10 10:00:00,1235.703964233396,3988.944030761715,49.40972328186032,50.26388692855832,65.77314913272846,5618.7869262695285,5610.546630859371,24.142893314361547,916.2490921020486,256.0833320617674,128.0441703796383,False
2435,2016-01-10 11:00:00,1227.3774719238252,3826.5951538085906,47.47916507720945,48.964351177215526,13.777775883674591,5582.333923339843,5777.17572021484,24.146578311920127,852.8462982177713,255.02430343627898,117.87341880798321,False
2436,2016-01-10 12:00:00,1252.2612915039028,3869.591613769528,49.74212884902952,52.31018543243406,32.04629564285268,5721.213378906247,5708.61260986328,24.146255970001196,958.858810424801,255.6562461853025,121.3502445220945,False
2437,2016-01-10 13:00:00,1254.169952392576,3880.9956054687486,48.52268457412717,50.59351778030393,15.96759319305418,5746.3150024414035,5788.496215820312,24.17973661422727,961.6291809082,254.50347518920879,121.31044387817353,False
2438,2016-01-10 14:00:00,1264.661224365231,3815.2353515624986,46.13425970077514,48.039351940154994,33.38888835906979,5648.137084960934,5716.891479492187,24.159873008728,985.778244018552,255.80554580688468,119.29349327087373,False
2439,2016-01-10 15:00:00,1263.580780029293,3850.319335937497,49.28425931930539,51.600000381469705,24.63425779342648,5637.640624999997,5642.134826660155,24.13856697082515,989.6384124755832,255.9722213745115,120.860641479492,False
2440,2016-01-10 16:00:00,1274.1833953857401,3839.164245605467,45.30740785598754,47.2416658401489,33.21296405792233,5645.930541992184,5677.0867309570285,24.14561986923215,982.6819305419881,255.3541603088377,123.05815124511689,False
2441,2016-01-10 17:00:00,1272.872970581052,3875.3250122070294,49.817592620849574,51.63287019729614,20.462962150573706,5422.549560546875,5669.895568847652,24.149302005767797,966.889816284177,255.3680572509763,121.9009952545163,False
2442,2016-01-10 18:00:00,1270.0359191894502,3747.90557861328,52.16944503784176,55.06157398223875,77.29166793823238,5453.720886230467,5466.242675781249,24.161796092987032,1020.7236022949199,256.0763893127438,113.22634506225549,False
2443,2016-01-10 19:00:00,1270.2668914794901,3764.074462890623,46.07824039459225,49.63333463668821,28.57870388031004,5616.235534667968,5510.326171874997,24.18277788162229,1018.661102294918,256.08680343627896,116.47767639160143,False
2444,2016-01-10 20:00:00,1266.6390228271464,3808.402465820313,46.29907321929929,51.445833683013895,126.39352130889885,5644.950378417968,5362.72924804687,24.159070491790747,1008.3842773437481,256.6180572509763,118.2628250122068,False
2445,2016-01-10 21:00:00,1262.5166473388629,3826.5632934570294,47.98842573165891,55.18796253204327,23.37036991119382,5653.315063476562,5689.470092773437,24.15859222412107,987.4282379150369,257.19096755981417,118.58236312866181,False
2446,2016-01-10 22:00:00,1262.516403198239,3783.793823242185,48.78009271621701,55.45046329498282,71.50462865829456,5595.912353515622,5646.675659179685,24.176532268524145,1059.615737915038,225.0104122161864,117.01167106628391,False
2447,2016-01-10 23:00:00,1263.621398925779,3775.010253906247,48.25509166717527,54.46713066101072,24.88888955116269,5595.941833496091,5624.774963378903,24.165319442749,1055.322708129881,174.30555915832488,115.46674919128401,False
2448,2016-01-11 00:00:00,1260.5657043457002,3879.775268554687,41.86527681350704,48.01203632354734,21.773147702217077,5602.26281738281,5694.696044921872,24.137765884399386,1051.182418823239,184.48263549804662,122.07340240478491,False
2449,2016-01-11 01:00:00,1261.2352905273399,3897.2958374023406,41.58981370925901,47.037961959838846,29.712961912155123,5406.43090820312,5757.423522949218,24.14577627182005,1005.512023925779,221.9270849227903,122.10441017150849,False
2450,2016-01-11 02:00:00,1265.312866210935,3943.276916503904,44.05648136138914,50.14259290695188,36.57407402992247,5442.86975097656,5660.23840332031,24.15763139724729,963.900466918943,254.3506927490233,125.35562324523909,False
2451,2016-01-11 03:00:00,1266.106094360349,3867.549072265622,44.66527843475341,50.39027881622311,20.86110997200009,5364.944091796873,5720.8289184570285,24.15506601333614,1001.6060333251919,213.64583206176732,120.08115196228,False
2452,2016-01-11 04:00:00,1271.61730957031,3883.30334472656,44.783796787261934,50.25185060501096,28.19444465637204,5391.852783203123,5558.118896484372,24.16147565841672,967.241195678709,256.57638168334944,121.74260902404758,False
2453,2016-01-11 05:00:00,1276.300842285154,3868.947448730467,46.22268438339231,52.605093002319315,27.675924539566026,5347.928894042965,5655.15832519531,24.146416664123517,979.931945800779,256.19791030883783,120.4138813018796,False
